t_wall,drone,x,y,z,vx,vy,vz,vcmd_x,vcmd_y,vcmd_z,cmd_is_pos,cmd_age_s
1783579829.3469,1,-5.0141,0.1558,-4.0313,-0.7414,-0.5335,0.0261,-0.7804,-0.3388,0.0125,0,0.0102
1783579829.3469,2,-0.1087,8.7026,-3.8175,-1.4583,2.6434,-0.0333,-1.6551,2.4457,-0.0556,0,0.0017
1783579829.3470,4,-4.8589,9.2277,-3.7424,-0.8042,0.4695,-0.0539,-0.8349,0.4622,-0.0677,0,0.0021
1783579829.3509,0,7.6657,9.2088,-5.0459,0.4478,0.4272,0.0366,0.2534,0.3781,0.0464,0,0.0093
1783579829.3509,3,-5.2271,18.6429,-4.1436,-0.6702,1.1888,-0.0449,-0.6687,0.9993,-0.0602,0,0.0184
1783579829.3548,1,-5.0193,0.1520,-4.0311,-0.7419,-0.5307,0.0257,-0.7804,-0.3388,0.0125,0,0.0182
1783579829.3549,2,-0.1193,8.7238,-3.8160,-1.4616,2.6411,-0.0340,-1.6551,2.4457,-0.0556,0,0.0096
1783579829.3550,4,-4.8654,9.2320,-3.7426,-0.8049,0.4695,-0.0549,-0.8349,0.4622,-0.0677,0,0.0101
1783579829.3588,0,7.6695,9.2125,-5.0457,0.4450,0.4264,0.0378,0.2534,0.3781,0.0464,0,0.0172
1783579829.3588,3,-5.2331,18.6520,-4.1432,-0.6704,1.1853,-0.0462,-0.6690,0.9888,-0.0614,0,0.0059
1783579829.3627,1,-5.0246,0.1482,-4.0310,-0.7423,-0.5280,0.0252,-0.7817,-0.3307,0.0113,0,0.0057
1783579829.3628,2,-0.1301,8.7450,-3.8146,-1.4648,2.6389,-0.0349,-1.6551,2.4457,-0.0556,0,0.0175
1783579829.3632,4,-4.8720,9.2363,-3.7428,-0.8056,0.4695,-0.0560,-0.8349,0.4622,-0.0677,0,0.0183
1783579829.3668,3,-5.2390,18.6610,-4.1429,-0.6707,1.1818,-0.0475,-0.6690,0.9888,-0.0614,0,0.0139
1783579829.3669,0,7.6733,9.2163,-5.0454,0.4422,0.4255,0.0390,0.2450,0.3754,0.0457,0,0.0048
1783579829.3709,1,-5.0298,0.1445,-4.0309,-0.7427,-0.5252,0.0247,-0.7817,-0.3307,0.0113,0,0.0138
1783579829.3710,2,-0.1409,8.7661,-3.8132,-1.4681,2.6366,-0.0358,-1.6648,2.4389,-0.0601,0,0.0055
1783579829.3710,4,-4.8785,9.2406,-3.7430,-0.8063,0.4695,-0.0571,-0.8357,0.4604,-0.0672,0,0.0057
1783579829.3748,0,7.6770,9.2200,-5.0451,0.4393,0.4247,0.0400,0.2450,0.3754,0.0457,0,0.0127
1783579829.3749,3,-5.2449,18.6700,-4.1426,-0.6710,1.1784,-0.0488,-0.6709,0.9818,-0.0620,0,0.0023
1783579829.3791,1,-5.0351,0.1407,-4.0308,-0.7432,-0.5225,0.0242,-0.7842,-0.3252,0.0110,0,0.0026
1783579829.3791,2,-0.1517,8.7873,-3.8119,-1.4713,2.6343,-0.0368,-1.6648,2.4389,-0.0601,0,0.0137
1783579829.3793,4,-4.8850,9.2449,-3.7432,-0.8070,0.4694,-0.0582,-0.8357,0.4604,-0.0672,0,0.0140
1783579829.3829,0,7.6807,9.2237,-5.0448,0.4365,0.4238,0.0410,0.2393,0.3745,0.0451,0,0.0005
1783579829.3829,3,-5.2505,18.6789,-4.1427,-0.6711,1.1749,-0.0501,-0.6709,0.9818,-0.0620,0,0.0103
1783579829.3870,4,-4.8915,9.2491,-3.7435,-0.8077,0.4694,-0.0593,-0.8379,0.4598,-0.0667,0,0.0024
1783579829.3871,1,-5.0404,0.1370,-4.0307,-0.7437,-0.5198,0.0237,-0.7842,-0.3252,0.0110,0,0.0107
1783579829.3872,2,-0.1626,8.8084,-3.8106,-1.4746,2.6319,-0.0379,-1.6713,2.4343,-0.0628,0,0.0020
1783579829.3910,3,-5.2560,18.6878,-4.1427,-0.6712,1.1714,-0.0515,-0.6709,0.9818,-0.0620,0,0.0184
1783579829.3911,0,7.6840,9.2277,-5.0449,0.4335,0.4231,0.0419,0.2393,0.3745,0.0451,0,0.0087
1783579829.3948,1,-5.0458,0.1333,-4.0306,-0.7441,-0.5170,0.0232,-0.7842,-0.3252,0.0110,0,0.0184
1783579829.3949,4,-4.8981,9.2534,-3.7437,-0.8084,0.4693,-0.0604,-0.8379,0.4598,-0.0667,0,0.0103
1783579829.3951,2,-0.1735,8.8295,-3.8093,-1.4779,2.6296,-0.0390,-1.6713,2.4343,-0.0628,0,0.0099
1783579829.3992,0,7.6873,9.2317,-5.0451,0.4305,0.4224,0.0427,0.2393,0.3745,0.0451,0,0.0168
1783579829.3992,3,-5.2615,18.6966,-4.1428,-0.6714,1.1679,-0.0528,-0.6713,0.9714,-0.0622,0,0.0069
1783579829.4029,1,-5.0511,0.1295,-4.0305,-0.7446,-0.5143,0.0226,-0.7855,-0.3170,0.0107,0,0.0066
1783579829.4030,2,-0.1845,8.8505,-3.8082,-1.4812,2.6273,-0.0402,-1.6713,2.4343,-0.0628,0,0.0178
1783579829.4031,4,-4.9046,9.2576,-3.7440,-0.8091,0.4693,-0.0614,-0.8379,0.4598,-0.0667,0,0.0185
1783579829.4069,0,7.6906,9.2357,-5.0452,0.4276,0.4217,0.0434,0.2305,0.3718,0.0451,0,0.0048
1783579829.4070,3,-5.2670,18.7055,-4.1429,-0.6715,1.1645,-0.0540,-0.6713,0.9714,-0.0622,0,0.0146
1783579829.4109,4,-4.9112,9.2619,-3.7443,-0.8098,0.4692,-0.0624,-0.8386,0.4580,-0.0659,0,0.0063
1783579829.4110,1,-5.0565,0.1258,-4.0304,-0.7451,-0.5115,0.0221,-0.7855,-0.3170,0.0107,0,0.0147
1783579829.4111,2,-0.1955,8.8716,-3.8070,-1.4846,2.6250,-0.0414,-1.6812,2.4273,-0.0665,0,0.0061
1783579829.4149,0,7.6939,9.2396,-5.0453,0.4246,0.4210,0.0441,0.2305,0.3718,0.0451,0,0.0127
1783579829.4150,3,-5.2725,18.7143,-4.1430,-0.6717,1.1611,-0.0552,-0.6733,0.9645,-0.0620,0,0.0028
1783579829.4189,1,-5.0619,0.1221,-4.0303,-0.7457,-0.5088,0.0216,-0.7881,-0.3115,0.0105,0,0.0030
1783579829.4190,2,-0.2066,8.8926,-3.8060,-1.4879,2.6226,-0.0428,-1.6812,2.4273,-0.0665,0,0.0140
1783579829.4190,4,-4.9177,9.2661,-3.7446,-0.8105,0.4691,-0.0633,-0.8386,0.4580,-0.0659,0,0.0144
1783579829.4229,0,7.6971,9.2435,-5.0453,0.4216,0.4203,0.0447,0.2246,0.3710,0.0453,0,0.0011
1783579829.4230,3,-5.2780,18.7231,-4.1432,-0.6718,1.1576,-0.0564,-0.6733,0.9645,-0.0620,0,0.0108
1783579829.4269,1,-5.0674,0.1185,-4.0302,-0.7462,-0.5061,0.0211,-0.7881,-0.3115,0.0105,0,0.0110
1783579829.4269,2,-0.2177,8.9136,-3.8049,-1.4913,2.6202,-0.0441,-1.6879,2.4226,-0.0687,0,0.0019
1783579829.4271,4,-4.9243,9.2703,-3.7450,-0.8112,0.4691,-0.0642,-0.8409,0.4574,-0.0653,0,0.0023
1783579829.4310,0,7.7004,9.2474,-5.0454,0.4186,0.4196,0.0452,0.2246,0.3710,0.0453,0,0.0092
1783579829.4311,3,-5.2835,18.7319,-4.1434,-0.6719,1.1542,-0.0575,-0.6733,0.9645,-0.0620,0,0.0189
1783579829.4354,4,-4.9308,9.2745,-3.7454,-0.8119,0.4690,-0.0650,-0.8409,0.4574,-0.0653,0,0.0106
1783579829.4355,1,-5.0728,0.1148,-4.0302,-0.7467,-0.5033,0.0205,-0.7881,-0.3115,0.0105,0,0.0196
1783579829.4355,2,-0.2294,8.9342,-3.8038,-1.4948,2.6177,-0.0455,-1.6879,2.4226,-0.0687,0,0.0105
1783579829.4389,0,7.7036,9.2513,-5.0454,0.4156,0.4188,0.0458,0.2246,0.3710,0.0453,0,0.0171
1783579829.4391,3,-5.2890,18.7406,-4.1435,-0.6721,1.1508,-0.0586,-0.6738,0.9542,-0.0616,0,0.0065
1783579829.4430,2,-0.2412,8.9547,-3.8027,-1.4983,2.6151,-0.0470,-1.6879,2.4226,-0.0687,0,0.0180
1783579829.4432,1,-5.0783,0.1112,-4.0301,-0.7473,-0.5006,0.0201,-0.7908,-0.3061,0.0103,0,0.0069
1783579829.4432,4,-4.9374,9.2787,-3.7457,-0.8125,0.4689,-0.0657,-0.8409,0.4574,-0.0653,0,0.0184
1783579829.4470,0,7.7068,9.2552,-5.0455,0.4126,0.4181,0.0462,0.2156,0.3684,0.0454,0,0.0059
1783579829.4471,3,-5.2945,18.7494,-4.1437,-0.6722,1.1474,-0.0596,-0.6738,0.9542,-0.0616,0,0.0144
1783579829.4510,2,-0.2529,8.9752,-3.8017,-1.5019,2.6125,-0.0484,-1.6983,2.4151,-0.0720,0,0.0060
1783579829.4511,1,-5.0837,0.1075,-4.0300,-0.7479,-0.4979,0.0196,-0.7908,-0.3061,0.0103,0,0.0148
1783579829.4511,4,-4.9439,9.2828,-3.7461,-0.8132,0.4688,-0.0664,-0.8416,0.4556,-0.0642,0,0.0063
1783579829.4550,0,7.7099,9.2590,-5.0455,0.4096,0.4174,0.0467,0.2156,0.3684,0.0454,0,0.0139
1783579829.4551,3,-5.3000,18.7581,-4.1439,-0.6724,1.1441,-0.0605,-0.6759,0.9474,-0.0612,0,0.0026
1783579829.4599,1,-5.0892,0.1039,-4.0299,-0.7484,-0.4951,0.0192,-0.7922,-0.2979,0.0101,0,0.0033
1783579829.4600,2,-0.2647,8.9956,-3.8008,-1.5055,2.6099,-0.0500,-1.6983,2.4151,-0.0720,0,0.0149
1783579829.4600,4,-4.9505,9.2870,-3.7465,-0.8139,0.4687,-0.0671,-0.8416,0.4556,-0.0642,0,0.0152
1783579829.4630,3,-5.3055,18.7669,-4.1442,-0.6725,1.1407,-0.0614,-0.6759,0.9474,-0.0612,0,0.0105
1783579829.4631,0,7.7131,9.2629,-5.0455,0.4066,0.4166,0.0471,0.2096,0.3674,0.0455,0,0.0011
1783579829.4670,2,-0.2766,9.0161,-3.7999,-1.5090,2.6073,-0.0515,-1.7055,2.4099,-0.0739,0,0.0020
1783579829.4671,1,-5.0948,0.1003,-4.0298,-0.7490,-0.4924,0.0188,-0.7922,-0.2979,0.0101,0,0.0105
1783579829.4672,4,-4.9571,9.2911,-3.7470,-0.8145,0.4686,-0.0676,-0.8438,0.4549,-0.0634,0,0.0025
1783579829.4710,0,7.7162,9.2667,-5.0455,0.4036,0.4159,0.0475,0.2096,0.3674,0.0455,0,0.0090
1783579829.4712,3,-5.3110,18.7756,-4.1444,-0.6727,1.1374,-0.0622,-0.6759,0.9474,-0.0612,0,0.0187
1783579829.4752,2,-0.2884,9.0366,-3.7990,-1.5126,2.6048,-0.0530,-1.7055,2.4099,-0.0739,0,0.0102
1783579829.4753,4,-4.9638,9.2951,-3.7486,-0.8153,0.4683,-0.0686,-0.8438,0.4549,-0.0634,0,0.0106
1783579829.4757,1,-5.1002,0.0966,-4.0299,-0.7496,-0.4896,0.0183,-0.7922,-0.2979,0.0101,0,0.0191
1783579829.4793,0,7.7193,9.2705,-5.0454,0.4005,0.4151,0.0479,0.2096,0.3674,0.0455,0,0.0173
1783579829.4795,3,-5.3165,18.7842,-4.1446,-0.6728,1.1340,-0.0630,-0.6780,0.9407,-0.0605,0,0.0062
1783579829.4830,4,-4.9705,9.2991,-3.7502,-0.8160,0.4681,-0.0695,-0.8438,0.4549,-0.0634,0,0.0183
1783579829.4832,1,-5.1056,0.0930,-4.0301,-0.7501,-0.4869,0.0179,-0.7948,-0.2924,0.0100,0,0.0067
1783579829.4833,2,-0.3004,9.0571,-3.7982,-1.5162,2.6022,-0.0545,-1.7055,2.4099,-0.0739,0,0.0183
1783579829.4876,0,7.7224,9.2743,-5.0454,0.3975,0.4143,0.0482,0.2005,0.3647,0.0454,0,0.0060
1783579829.4876,3,-5.3220,18.7929,-4.1449,-0.6730,1.1307,-0.0637,-0.6780,0.9407,-0.0605,0,0.0144
1783579829.4910,4,-4.9772,9.3031,-3.7519,-0.8167,0.4679,-0.0704,-0.8444,0.4529,-0.0597,0,0.0062
1783579829.4912,1,-5.1111,0.0894,-4.0302,-0.7507,-0.4841,0.0174,-0.7948,-0.2924,0.0100,0,0.0146
1783579829.4912,2,-0.3123,9.0775,-3.7975,-1.5198,2.5996,-0.0560,-1.7162,2.4022,-0.0765,0,0.0049
1783579829.4950,0,7.7254,9.2780,-5.0454,0.3945,0.4136,0.0486,0.2005,0.3647,0.0454,0,0.0134
1783579829.4954,3,-5.3275,18.8016,-4.1452,-0.6732,1.1274,-0.0644,-0.6784,0.9307,-0.0600,0,0.0022
1783579829.4991,2,-0.3243,9.0979,-3.7967,-1.5234,2.5971,-0.0575,-1.7162,2.4022,-0.0765,0,0.0128
1783579829.4993,1,-5.1166,0.0859,-4.0304,-0.7513,-0.4814,0.0170,-0.7963,-0.2841,0.0103,0,0.0025
1783579829.4995,4,-4.9839,9.3070,-3.7535,-0.8174,0.4677,-0.0712,-0.8444,0.4529,-0.0597,0,0.0147
1783579829.5030,0,7.7285,9.2818,-5.0453,0.3915,0.4128,0.0488,0.1945,0.3639,0.0454,0,0.0014
1783579829.5033,3,-5.3330,18.8102,-4.1455,-0.6733,1.1241,-0.0650,-0.6784,0.9307,-0.0600,0,0.0101
1783579829.5071,1,-5.1221,0.0823,-4.0305,-0.7519,-0.4787,0.0166,-0.7963,-0.2841,0.0103,0,0.0103
1783579829.5072,2,-0.3363,9.1184,-3.7961,-1.5270,2.5945,-0.0591,-1.7234,2.3971,-0.0780,0,0.0023
1783579829.5078,4,-4.9906,9.3110,-3.7550,-0.8181,0.4674,-0.0718,-0.8466,0.4522,-0.0564,0,0.0027
1783579829.5112,0,7.7317,9.2854,-5.0451,0.3885,0.4120,0.0491,0.1945,0.3639,0.0454,0,0.0095
1783579829.5118,3,-5.3378,18.8192,-4.1454,-0.6732,1.1209,-0.0654,-0.6784,0.9307,-0.0600,0,0.0187
1783579829.5150,1,-5.1276,0.0787,-4.0306,-0.7525,-0.4759,0.0163,-0.7963,-0.2841,0.0103,0,0.0183
1783579829.5151,2,-0.3483,9.1388,-3.7955,-1.5306,2.5919,-0.0606,-1.7234,2.3971,-0.0780,0,0.0102
1783579829.5152,4,-4.9974,9.3149,-3.7566,-0.8188,0.4672,-0.0725,-0.8466,0.4522,-0.0564,0,0.0102
1783579829.5191,0,7.7348,9.2890,-5.0450,0.3855,0.4113,0.0493,0.1945,0.3639,0.0454,0,0.0175
1783579829.5193,3,-5.3426,18.8282,-4.1453,-0.6731,1.1177,-0.0658,-0.6806,0.9241,-0.0595,0,0.0061
1783579829.5233,1,-5.1332,0.0752,-4.0307,-0.7531,-0.4732,0.0159,-0.7990,-0.2787,0.0107,0,0.0070
1783579829.5234,2,-0.3604,9.1592,-3.7949,-1.5341,2.5894,-0.0621,-1.7234,2.3971,-0.0780,0,0.0185
1783579829.5234,4,-5.0041,9.3189,-3.7581,-0.8195,0.4669,-0.0730,-0.8466,0.4522,-0.0564,0,0.0184
1783579829.5273,0,7.7380,9.2925,-5.0448,0.3825,0.4105,0.0495,0.1855,0.3612,0.0450,0,0.0056
1783579829.5273,3,-5.3474,18.8371,-4.1453,-0.6730,1.1145,-0.0662,-0.6806,0.9241,-0.0595,0,0.0142
1783579829.5313,1,-5.1388,0.0717,-4.0308,-0.7537,-0.4704,0.0156,-0.7990,-0.2787,0.0107,0,0.0150
1783579829.5314,2,-0.3725,9.1796,-3.7943,-1.5377,2.5868,-0.0636,-1.7341,2.3894,-0.0798,0,0.0061
1783579829.5315,4,-5.0108,9.3228,-3.7597,-0.8202,0.4667,-0.0734,-0.8472,0.4502,-0.0518,0,0.0061
1783579829.5353,0,7.7411,9.2961,-5.0446,0.3795,0.4097,0.0497,0.1855,0.3612,0.0450,0,0.0136
1783579829.5354,3,-5.3522,18.8461,-4.1453,-0.6729,1.1113,-0.0665,-0.6811,0.9145,-0.0596,0,0.0026
1783579829.5394,1,-5.1443,0.0682,-4.0310,-0.7544,-0.4677,0.0153,-0.8005,-0.2704,0.0109,0,0.0029
1783579829.5394,2,-0.3846,9.2000,-3.7939,-1.5413,2.5842,-0.0651,-1.7341,2.3894,-0.0798,0,0.0142
1783579829.5395,4,-5.0175,9.3267,-3.7612,-0.8209,0.4665,-0.0736,-0.8472,0.4502,-0.0518,0,0.0141
1783579829.5436,0,7.7442,9.2997,-5.0444,0.3765,0.4089,0.0499,0.1795,0.3606,0.0446,0,0.0011
1783579829.5437,3,-5.3570,18.8550,-4.1453,-0.6729,1.1082,-0.0668,-0.6811,0.9145,-0.0596,0,0.0109
1783579829.5474,1,-5.1499,0.0647,-4.0311,-0.7550,-0.4649,0.0150,-0.8005,-0.2704,0.0109,0,0.0110
1783579829.5475,2,-0.3968,9.2203,-3.7934,-1.5449,2.5817,-0.0665,-1.7413,2.3842,-0.0808,0,0.0021
1783579829.5475,4,-5.0242,9.3307,-3.7627,-0.8216,0.4662,-0.0738,-0.8494,0.4494,-0.0487,0,0.0023
1783579829.5514,0,7.7472,9.3032,-5.0442,0.3735,0.4081,0.0501,0.1795,0.3606,0.0446,0,0.0089
1783579829.5517,3,-5.3618,18.8639,-4.1453,-0.6728,1.1050,-0.0670,-0.6811,0.9145,-0.0596,0,0.0189
1783579829.5555,4,-5.0310,9.3346,-3.7642,-0.8223,0.4660,-0.0739,-0.8494,0.4494,-0.0487,0,0.0102
1783579829.5556,1,-5.1556,0.0612,-4.0312,-0.7557,-0.4621,0.0148,-0.8005,-0.2704,0.0109,0,0.0192
1783579829.5557,2,-0.4090,9.2407,-3.7930,-1.5485,2.5792,-0.0680,-1.7413,2.3842,-0.0808,0,0.0103
1783579829.5597,0,7.7503,9.3067,-5.0440,0.3705,0.4074,0.0503,0.1795,0.3606,0.0446,0,0.0172
1783579829.5599,3,-5.3667,18.8727,-4.1453,-0.6727,1.1018,-0.0672,-0.6833,0.9082,-0.0596,0,0.0071
1783579829.5636,1,-5.1612,0.0577,-4.0313,-0.7563,-0.4594,0.0146,-0.8032,-0.2649,0.0113,0,0.0067
1783579829.5639,2,-0.4216,9.2609,-3.7930,-1.5523,2.5765,-0.0695,-1.7413,2.3842,-0.0808,0,0.0185
1783579829.5639,4,-5.0377,9.3385,-3.7656,-0.8230,0.4658,-0.0738,-0.8494,0.4494,-0.0487,0,0.0186
1783579829.5676,3,-5.3715,18.8815,-4.1454,-0.6727,1.0987,-0.0674,-0.6833,0.9082,-0.0596,0,0.0149
1783579829.5679,0,7.7533,9.3102,-5.0438,0.3675,0.4066,0.0504,0.1735,0.3596,0.0440,0,0.0053
1783579829.5717,1,-5.1669,0.0543,-4.0313,-0.7570,-0.4566,0.0144,-0.8032,-0.2649,0.0113,0,0.0148
1783579829.5718,2,-0.4341,9.2810,-3.7930,-1.5561,2.5739,-0.0710,-1.7523,2.3765,-0.0817,0,0.0064
1783579829.5719,4,-5.0444,9.3424,-3.7670,-0.8237,0.4656,-0.0736,-0.8500,0.4474,-0.0443,0,0.0058
1783579829.5756,3,-5.3764,18.8903,-4.1454,-0.6727,1.0955,-0.0676,-0.6840,0.8987,-0.0595,0,0.0029
1783579829.5761,0,7.7562,9.3138,-5.0436,0.3645,0.4058,0.0505,0.1735,0.3596,0.0440,0,0.0135
1783579829.5801,1,-5.1725,0.0509,-4.0314,-0.7577,-0.4539,0.0143,-0.8047,-0.2566,0.0115,0,0.0042
1783579829.5803,2,-0.4468,9.3012,-3.7930,-1.5598,2.5713,-0.0725,-1.7523,2.3765,-0.0817,0,0.0149
1783579829.5804,4,-5.0511,9.3463,-3.7685,-0.8243,0.4653,-0.0734,-0.8500,0.4474,-0.0443,0,0.0143
1783579829.5841,0,7.7592,9.3172,-5.0434,0.3615,0.4049,0.0506,0.1645,0.3574,0.0436,0,0.0021
1783579829.5843,3,-5.3813,18.8991,-4.1455,-0.6727,1.0923,-0.0678,-0.6840,0.8987,-0.0595,0,0.0115
1783579829.5881,2,-0.4594,9.3213,-3.7931,-1.5636,2.5688,-0.0739,-1.7598,2.3713,-0.0817,0,0.0021
1783579829.5882,1,-5.1782,0.0475,-4.0315,-0.7584,-0.4511,0.0141,-0.8047,-0.2566,0.0115,0,0.0124
1783579829.5883,4,-5.0578,9.3502,-3.7699,-0.8250,0.4651,-0.0730,-0.8521,0.4467,-0.0414,0,0.0020
1783579829.5921,3,-5.3862,18.9078,-4.1456,-0.6727,1.0892,-0.0679,-0.6840,0.8987,-0.0595,0,0.0193
1783579829.5922,0,7.7621,9.3207,-5.0432,0.3585,0.4041,0.0507,0.1645,0.3574,0.0436,0,0.0101
1783579829.5960,4,-5.0646,9.3540,-3.7712,-0.8257,0.4649,-0.0725,-0.8521,0.4467,-0.0414,0,0.0098
1783579829.5962,1,-5.1839,0.0441,-4.0316,-0.7590,-0.4484,0.0141,-0.8075,-0.2511,0.0116,0,0.0000
1783579829.5962,2,-0.4721,9.3414,-3.7932,-1.5674,2.5662,-0.0753,-1.7598,2.3713,-0.0817,0,0.0103
1783579829.6000,0,7.7650,9.3242,-5.0429,0.3555,0.4033,0.0508,0.1645,0.3574,0.0436,0,0.0179
1783579829.6000,3,-5.3911,18.9165,-4.1457,-0.6727,1.0860,-0.0681,-0.6863,0.8923,-0.0594,0,0.0078
1783579829.6039,1,-5.1895,0.0408,-4.0315,-0.7597,-0.4457,0.0140,-0.8075,-0.2511,0.0116,0,0.0077
1783579829.6039,4,-5.0707,9.3575,-3.7729,-0.8262,0.4645,-0.0720,-0.8521,0.4467,-0.0414,0,0.0177
1783579829.6041,2,-0.4848,9.3615,-3.7933,-1.5711,2.5636,-0.0767,-1.7598,2.3713,-0.0817,0,0.0181
1783579829.6080,3,-5.3961,18.9252,-4.1458,-0.6728,1.0829,-0.0682,-0.6863,0.8923,-0.0594,0,0.0158
1783579829.6082,0,7.7679,9.3277,-5.0427,0.3525,0.4025,0.0508,0.1585,0.3563,0.0429,0,0.0061
1783579829.6119,1,-5.1950,0.0375,-4.0313,-0.7604,-0.4430,0.0139,-0.8075,-0.2511,0.0116,0,0.0157
1783579829.6120,2,-0.4975,9.3817,-3.7934,-1.5748,2.5610,-0.0780,-1.7674,2.3662,-0.0814,0,0.0067
1783579829.6121,4,-5.0768,9.3610,-3.7745,-0.8267,0.4642,-0.0714,-0.8528,0.4447,-0.0370,0,0.0055
1783579829.6160,0,7.7707,9.3311,-5.0425,0.3495,0.4017,0.0508,0.1585,0.3563,0.0429,0,0.0140
1783579829.6162,3,-5.4010,18.9339,-4.1460,-0.6728,1.0797,-0.0683,-0.6870,0.8829,-0.0591,0,0.0044
1783579829.6204,4,-5.0829,9.3645,-3.7761,-0.8272,0.4638,-0.0707,-0.8528,0.4447,-0.0370,0,0.0138
1783579829.6205,1,-5.2006,0.0343,-4.0312,-0.7610,-0.4402,0.0139,-0.8091,-0.2430,0.0114,0,0.0044
1783579829.6205,2,-0.5102,9.4018,-3.7936,-1.5786,2.5585,-0.0793,-1.7674,2.3662,-0.0814,0,0.0152
1783579829.6206,3,-5.4060,18.9425,-4.1461,-0.6729,1.0766,-0.0684,-0.6870,0.8829,-0.0591,0,0.0088
1783579829.6240,0,7.7736,9.3345,-5.0422,0.3465,0.4008,0.0508,0.1495,0.3538,0.0425,0,0.0016
1783579829.6280,4,-5.0891,9.3680,-3.7776,-0.8277,0.4635,-0.0700,-0.8550,0.4440,-0.0338,0,0.0026
1783579829.6282,1,-5.2062,0.0310,-4.0310,-0.7617,-0.4375,0.0139,-0.8091,-0.2430,0.0114,0,0.0120
1783579829.6282,2,-0.5230,9.4218,-3.7938,-1.5823,2.5559,-0.0806,-1.7786,2.3585,-0.0811,0,0.0027
1783579829.6321,0,7.7764,9.3380,-5.0420,0.3434,0.4000,0.0507,0.1495,0.3538,0.0425,0,0.0097
1783579829.6321,3,-5.4108,18.9517,-4.1460,-0.6729,1.0737,-0.0683,-0.6894,0.8766,-0.0588,0,0.0002
1783579829.6361,2,-0.5358,9.4419,-3.7940,-1.5860,2.5534,-0.0817,-1.7786,2.3585,-0.0811,0,0.0106
1783579829.6361,4,-5.0953,9.3715,-3.7792,-0.8283,0.4631,-0.0692,-0.8550,0.4440,-0.0338,0,0.0107
1783579829.6362,1,-5.2118,0.0278,-4.0309,-0.7624,-0.4348,0.0139,-0.8119,-0.2375,0.0112,0,0.0000
1783579829.6402,0,7.7784,9.3414,-5.0414,0.3401,0.3992,0.0508,0.1495,0.3538,0.0425,0,0.0177
1783579829.6402,3,-5.4157,18.9608,-4.1460,-0.6729,1.0708,-0.0682,-0.6894,0.8766,-0.0588,0,0.0082
1783579829.6442,2,-0.5486,9.4620,-3.7942,-1.5897,2.5509,-0.0829,-1.7786,2.3585,-0.0811,0,0.0187
1783579829.6443,1,-5.2174,0.0246,-4.0308,-0.7631,-0.4321,0.0139,-0.8119,-0.2375,0.0112,0,0.0081
1783579829.6443,4,-5.1015,9.3750,-3.7807,-0.8288,0.4628,-0.0683,-0.8550,0.4440,-0.0338,0,0.0189
1783579829.6484,3,-5.4206,18.9699,-4.1459,-0.6730,1.0680,-0.0681,-0.6894,0.8766,-0.0588,0,0.0164
1783579829.6485,0,7.7804,9.3447,-5.0407,0.3368,0.3984,0.0510,0.1434,0.3530,0.0414,0,0.0066
1783579829.6525,2,-0.5615,9.4821,-3.7945,-1.5934,2.5484,-0.0839,-1.7897,2.3509,-0.0805,0,0.0069
1783579829.6526,1,-5.2231,0.0214,-4.0306,-0.7638,-0.4294,0.0139,-0.8119,-0.2375,0.0112,0,0.0164
1783579829.6526,4,-5.1077,9.3785,-3.7821,-0.8293,0.4625,-0.0674,-0.8573,0.4433,-0.0292,0,0.0070
1783579829.6563,0,7.7824,9.3481,-5.0401,0.3335,0.3976,0.0511,0.1434,0.3530,0.0414,0,0.0144
1783579829.6564,3,-5.4255,18.9789,-4.1459,-0.6731,1.0651,-0.0680,-0.6902,0.8680,-0.0590,0,0.0047
1783579829.6604,1,-5.2288,0.0182,-4.0305,-0.7645,-0.4267,0.0139,-0.8135,-0.2294,0.0108,0,0.0044
1783579829.6606,2,-0.5743,9.5021,-3.7948,-1.5971,2.5459,-0.0849,-1.7897,2.3509,-0.0805,0,0.0149
1783579829.6606,4,-5.1139,9.3820,-3.7836,-0.8298,0.4621,-0.0664,-0.8573,0.4433,-0.0292,0,0.0149
1783579829.6649,0,7.7845,9.3515,-5.0395,0.3302,0.3967,0.0512,0.1335,0.3508,0.0401,0,0.0023
1783579829.6650,3,-5.4304,18.9879,-4.1459,-0.6731,1.0622,-0.0679,-0.6902,0.8680,-0.0590,0,0.0133
1783579829.6687,1,-5.2345,0.0150,-4.0304,-0.7652,-0.4239,0.0139,-0.8135,-0.2294,0.0108,0,0.0126
1783579829.6689,2,-0.5872,9.5221,-3.7951,-1.6008,2.5434,-0.0858,-1.7971,2.3459,-0.0799,0,0.0036
1783579829.6690,4,-5.1201,9.3855,-3.7850,-0.8303,0.4618,-0.0653,-0.8581,0.4414,-0.0263,0,0.0030
1783579829.6726,0,7.7864,9.3548,-5.0389,0.3268,0.3959,0.0512,0.1335,0.3508,0.0401,0,0.0100
1783579829.6727,3,-5.4354,18.9969,-4.1459,-0.6732,1.0593,-0.0678,-0.6926,0.8622,-0.0590,0,0.0008
1783579829.6767,1,-5.2402,0.0118,-4.0303,-0.7660,-0.4212,0.0139,-0.8164,-0.2239,0.0105,0,0.0010
1783579829.6767,2,-0.6002,9.5422,-3.7954,-1.6044,2.5409,-0.0867,-1.7971,2.3459,-0.0799,0,0.0114
1783579829.6767,4,-5.1264,9.3890,-3.7864,-0.8308,0.4615,-0.0641,-0.8581,0.4414,-0.0263,0,0.0107
