t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d5_planratio,d5_clipn,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d6_planratio,d6_clipn,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d7_planratio,d7_clipn,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,d8_planratio,d8_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
174.0,12.065,-0.002,-5.013,-0.013,0.094,2,14,0,0.181,0,0,0.088,0.2492,0,11.890,3.057,-5.299,-0.299,0.043,2,14,0,0.375,0,0,0.029,0.2490,0,11.759,-3.094,-5.347,-0.347,0.078,2,14,0,0.186,0,0,0.168,0.2537,0,15.138,-0.132,-4.748,0.252,0.039,2,14,0,0.178,0,0,0.079,0.2618,0,9.269,0.158,-4.767,0.233,0.042,2,14,0,0.185,0,0,0.068,0.2643,0,15.271,3.261,-5.755,-0.755,0.070,2,14,0,0.193,0,0,0.206,0.2918,0,9.010,3.121,-5.108,-0.108,0.025,2,14,0,0.150,0,0,0.095,0.2328,0,15.034,-3.131,-5.005,-0.005,0.022,2,14,0,0.211,0,0,0.040,0.2629,0,9.219,-3.032,-6.335,-1.335,0.035,2,14,0,0.217,0,0,0.083,0.2670,0,2.726,0.377,0,0,0.375,12.000,0.000,0.000,0.000
175.0,11.952,0.052,-5.071,-0.071,0.086,2,14,0,0.188,0,0,0.047,0.2492,0,11.901,3.092,-5.301,-0.301,0.023,2,14,0,0.187,0,0,0.050,0.2490,0,11.893,-3.013,-5.331,-0.331,0.116,2,14,0,0.181,0,0,0.081,0.2537,0,15.102,-0.031,-4.792,0.208,0.056,2,14,0,0.148,0,0,0.032,0.2618,0,9.234,0.164,-4.748,0.252,0.051,2,14,0,0.178,0,0,0.032,0.2643,0,15.137,3.276,-5.678,-0.678,0.082,2,14,0,0.182,0,0,0.097,0.2918,0,8.985,3.077,-5.090,-0.090,0.042,2,14,0,0.148,0,0,0.117,0.2328,0,14.980,-3.095,-5.003,-0.003,0.017,2,14,0,0.150,0,0,0.098,0.2629,0,9.219,-2.997,-6.378,-1.378,0.033,2,14,0,0.179,0,0,0.100,0.2670,0,2.740,0.308,0,0,0.188,12.000,0.000,0.000,0.000
176.0,11.871,0.088,-5.015,-0.015,0.032,2,14,0,0.157,0,0,0.133,0.2492,0,11.978,3.078,-5.248,-0.248,0.026,2,14,0,0.188,0,0,0.071,0.2490,0,11.997,-2.976,-5.312,-0.312,0.071,2,14,0,0.175,0,0,0.130,0.2537,0,15.086,0.001,-4.718,0.282,0.029,2,14,0,0.203,0,0,0.065,0.2618,0,9.155,0.213,-4.697,0.303,0.042,2,14,0,0.186,0,0,0.065,0.2643,0,15.097,3.317,-5.789,-0.789,0.071,2,14,0,0.193,0,0,0.117,0.2918,0,9.042,3.091,-5.130,-0.130,0.072,2,14,0,0.172,0,0,0.060,0.2328,0,14.970,-3.062,-5.012,-0.012,0.046,2,14,0,0.180,0,0,0.123,0.2629,0,9.110,-3.064,-6.419,-1.419,0.057,2,14,0,0.157,0,0,0.028,0.2670,0,2.738,0.332,0,0,0.203,12.000,0.000,0.000,0.000
177.0,11.904,0.121,-5.021,-0.021,0.028,2,14,0,0.219,0,0,0.132,0.2492,0,11.957,3.109,-5.290,-0.290,0.027,2,14,0,0.161,0,0,0.077,0.2490,0,12.063,-3.069,-5.300,-0.300,0.051,2,14,0,0.154,0,0,0.138,0.2537,0,15.015,-0.012,-4.731,0.269,0.020,2,14,0,0.152,0,0,0.100,0.2618,0,9.109,0.261,-4.749,0.251,0.005,2,14,0,0.190,0,0,0.133,0.2643,0,15.085,3.321,-5.769,-0.769,0.060,2,14,0,0.189,0,0,0.118,0.2918,0,9.140,3.111,-5.113,-0.113,0.063,2,14,0,0.144,0,0,0.043,0.2328,0,15.062,-3.082,-4.959,0.041,0.076,2,14,0,0.184,0,0,0.046,0.2629,0,9.082,-3.143,-6.414,-1.414,0.023,2,14,0,0.222,0,0,0.108,0.2670,0,2.812,0.332,0,0,0.222,12.000,0.000,0.000,0.000
178.0,11.900,0.093,-4.992,0.008,0.071,2,14,0,0.179,0,0,0.117,0.2492,0,11.912,3.136,-5.292,-0.292,0.044,2,14,0,0.149,0,0,0.092,0.2490,0,12.009,-3.134,-5.346,-0.346,0.057,2,14,0,0.226,0,0,0.094,0.2537,0,15.079,-0.065,-4.733,0.267,0.037,2,14,0,0.146,0,0,0.020,0.2618,0,9.111,0.249,-4.784,0.216,0.057,2,14,0,0.182,0,0,0.123,0.2643,0,15.096,3.217,-5.678,-0.678,0.087,2,14,0,0.185,0,0,0.027,0.2918,0,9.250,3.102,-5.161,-0.161,0.026,2,14,0,0.147,0,0,0.149,0.2328,0,15.194,-3.142,-4.961,0.039,0.063,2,14,0,0.188,0,0,0.121,0.2629,0,9.136,-3.096,-6.354,-1.354,0.040,2,14,0,0.158,0,0,0.047,0.2670,0,2.666,0.272,0,0,0.226,12.000,0.000,0.000,0.000
179.0,11.971,-0.006,-5.003,-0.003,0.083,2,14,0,0.217,0,0,0.019,0.2492,0,11.871,3.086,-5.314,-0.314,0.057,2,14,0,0.178,0,0,0.062,0.2490,0,11.977,-3.189,-5.307,-0.307,0.060,2,14,0,0.149,0,0,0.114,0.2537,0,15.080,-0.046,-4.676,0.324,0.026,2,14,0,0.228,0,0,0.027,0.2618,0,9.066,0.134,-4.755,0.245,0.077,2,14,0,0.184,0,0,0.139,0.2643,0,15.065,3.147,-5.627,-0.627,0.064,2,14,0,0.151,0,0,0.057,0.2918,0,9.140,3.053,-5.105,-0.105,0.057,2,14,0,0.209,0,0,0.057,0.2328,0,15.237,-3.227,-4.975,0.025,0.022,2,14,0,0.202,0,0,0.193,0.2629,0,9.141,-3.075,-6.392,-1.392,0.037,2,14,0,0.150,0,0,0.025,0.2670,0,2.739,0.329,0,0,0.228,12.000,0.000,0.000,0.000
180.0,11.947,-0.002,-4.985,0.015,0.047,2,14,0,0.195,0,0,0.037,0.2492,0,11.815,3.022,-5.304,-0.304,0.052,2,14,0,0.147,0,0,0.102,0.2490,0,11.933,-3.187,-5.331,-0.331,0.070,2,14,0,0.187,0,0,0.100,0.2537,0,15.160,-0.003,-4.710,0.290,0.031,2,14,0,0.175,0,0,0.085,0.2618,0,9.160,0.077,-4.705,0.295,0.093,2,14,0,0.177,0,0,0.099,0.2643,0,15.072,3.121,-5.683,-0.683,0.021,2,14,0,0.179,0,0,0.081,0.2918,0,9.065,3.033,-5.103,-0.103,0.042,2,14,0,0.151,0,0,0.070,0.2328,0,15.179,-3.161,-4.999,0.001,0.080,2,14,0,0.160,0,0,0.111,0.2629,0,9.163,-3.085,-6.372,-1.372,0.026,2,14,0,0.168,0,0,0.044,0.2670,0,2.758,0.241,0,0,0.195,12.000,0.000,0.000,0.000
181.0,11.940,-0.073,-4.988,0.012,0.040,2,14,0,0.203,0,0,0.092,0.2492,0,11.815,3.001,-5.270,-0.270,0.056,2,14,0,0.184,0,0,0.109,0.2490,0,11.902,-3.128,-5.389,-0.389,0.068,2,14,0,0.181,0,0,0.048,0.2537,0,15.127,-0.039,-4.759,0.241,0.038,2,14,0,0.174,0,0,0.038,0.2618,0,9.238,0.091,-4.725,0.275,0.068,2,14,0,0.173,0,0,0.083,0.2643,0,15.085,3.110,-5.661,-0.661,0.025,2,14,0,0.230,0,0,0.095,0.2918,0,9.070,3.033,-5.128,-0.128,0.034,2,14,0,0.152,0,0,0.068,0.2328,0,15.033,-3.133,-4.981,0.019,0.095,2,14,0,0.182,0,0,0.041,0.2629,0,9.150,-3.019,-6.407,-1.407,0.031,2,14,0,0.189,0,0,0.034,0.2670,0,2.720,0.255,0,0,0.230,12.000,0.000,0.000,0.000
182.0,11.942,-0.088,-5.042,-0.042,0.043,2,14,0,0.154,0,0,0.108,0.2492,0,11.944,2.984,-5.321,-0.321,0.071,2,14,0,0.175,0,0,0.066,0.2490,0,11.958,-3.063,-5.385,-0.385,0.050,2,14,0,0.371,0,0,0.040,0.2537,0,15.111,-0.092,-4.675,0.325,0.042,2,14,0,0.146,0,0,0.030,0.2618,0,9.252,0.133,-4.763,0.237,0.047,2,14,0,0.164,0,0,0.060,0.2643,0,15.051,3.142,-5.644,-0.644,0.058,2,14,0,0.185,0,0,0.067,0.2918,0,9.063,3.098,-5.109,-0.109,0.044,2,14,0,0.146,0,0,0.037,0.2328,0,15.004,-3.114,-4.988,0.012,0.047,2,14,0,0.152,0,0,0.071,0.2629,0,9.150,-2.991,-6.405,-1.405,0.013,2,14,0,0.184,0,0,0.059,0.2670,0,2.713,0.285,0,0,0.371,12.000,0.000,0.000,0.000
183.0,12.034,-0.032,-5.049,-0.049,0.075,2,14,0,0.179,0,0,0.069,0.2492,0,12.045,3.030,-5.234,-0.234,0.031,2,14,0,0.172,0,0,0.130,0.2490,0,11.952,-3.032,-5.339,-0.339,0.019,2,14,0,0.185,0,0,0.061,0.2537,0,15.107,-0.145,-4.740,0.260,0.022,2,14,0,0.169,0,0,0.081,0.2618,0,9.321,0.161,-4.765,0.235,0.045,2,14,0,0.159,0,0,0.119,0.2643,0,15.006,3.237,-5.733,-0.733,0.061,2,14,0,0.182,0,0,0.077,0.2918,0,9.078,3.213,-5.107,-0.107,0.049,2,14,0,0.202,0,0,0.119,0.2328,0,15.021,-3.011,-5.055,-0.055,0.014,2,14,0,0.176,0,0,0.125,0.2629,0,9.089,-3.012,-6.343,-1.343,0.023,2,14,0,0.156,0,0,0.059,0.2670,0,2.735,0.359,0,0,0.202,12.000,0.000,0.000,0.000
184.0,12.072,0.096,-4.977,0.023,0.053,2,14,0,0.153,0,0,0.124,0.2492,0,12.033,3.067,-5.310,-0.310,0.044,2,14,0,0.175,0,0,0.120,0.2490,0,11.877,-2.989,-5.343,-0.343,0.023,2,14,0,0.153,0,0,0.109,0.2537,0,15.105,-0.145,-4.734,0.266,0.029,2,14,0,0.173,0,0,0.081,0.2618,0,9.264,0.232,-4.755,0.245,0.060,2,14,0,0.153,0,0,0.090,0.2643,0,15.014,3.283,-5.718,-0.718,0.028,2,14,0,0.188,0,0,0.101,0.2918,0,9.095,3.231,-5.118,-0.118,0.037,2,14,0,0.180,0,0,0.139,0.2328,0,15.018,-3.024,-4.989,0.011,0.045,2,14,0,0.179,0,0,0.116,0.2629,0,9.095,-3.017,-6.326,-1.326,0.025,2,14,0,0.179,0,0,0.053,0.2670,0,2.820,0.351,0,0,0.188,12.000,0.000,0.000,0.000
185.0,12.045,0.120,-4.953,0.047,0.032,2,14,0,0.153,0,0,0.126,0.2492,0,11.970,3.115,-5.323,-0.323,0.073,2,14,0,0.177,0,0,0.090,0.2490,0,11.808,-2.968,-5.330,-0.330,0.045,2,14,0,0.193,0,0,0.168,0.2537,0,15.092,-0.107,-4.731,0.269,0.048,2,14,0,0.149,0,0,0.043,0.2618,0,9.256,0.283,-4.761,0.239,0.049,2,14,0,0.149,0,0,0.129,0.2643,0,14.990,3.253,-5.675,-0.675,0.052,2,14,0,0.219,0,0,0.101,0.2918,0,9.042,3.117,-5.148,-0.148,0.082,2,14,0,0.212,0,0,0.062,0.2328,0,14.985,-3.098,-5.013,-0.013,0.072,2,14,0,0.162,0,0,0.094,0.2629,0,9.124,-3.051,-6.428,-1.428,0.032,2,14,0,0.185,0,0,0.013,0.2670,0,2.799,0.382,0,0,0.219,12.000,0.000,0.000,0.000
186.0,12.036,0.122,-5.000,-0.000,0.061,2,14,0,0.343,0,0,0.123,0.2492,0,11.952,3.131,-5.302,-0.302,0.057,2,14,0,0.208,0,0,0.094,0.2490,0,11.806,-3.024,-5.327,-0.327,0.087,2,14,0,0.154,0,0,0.137,0.2537,0,15.113,-0.084,-4.795,0.205,0.047,2,14,0,0.172,0,0,0.025,0.2618,0,9.202,0.263,-4.778,0.222,0.070,2,14,0,0.191,0,0,0.098,0.2643,0,15.036,3.195,-5.726,-0.726,0.081,2,14,0,0.187,0,0,0.041,0.2918,0,9.070,3.047,-5.199,-0.199,0.070,2,14,0,0.174,0,0,0.056,0.2328,0,15.052,-3.203,-5.049,-0.049,0.073,2,14,0,0.247,0,0,0.080,0.2629,0,9.166,-3.017,-6.416,-1.416,0.020,2,14,0,0.156,0,0,0.045,0.2670,0,2.818,0.332,0,0,0.343,12.000,0.000,0.000,0.000
187.0,11.944,0.021,-5.012,-0.012,0.094,2,14,0,0.241,0,0,0.037,0.2492,0,11.906,3.118,-5.300,-0.300,0.071,2,14,0,0.173,0,0,0.075,0.2490,0,11.928,-3.079,-5.343,-0.343,0.106,2,14,0,0.178,0,0,0.009,0.2537,0,15.083,-0.019,-4.744,0.256,0.042,2,14,0,0.172,0,0,0.047,0.2618,0,9.119,0.169,-4.757,0.243,0.085,2,14,0,0.198,0,0,0.082,0.2643,0,15.166,3.194,-5.796,-0.796,0.074,2,14,0,0.370,0,0,0.087,0.2918,0,9.142,3.001,-5.129,-0.129,0.038,2,14,0,0.145,0,0,0.102,0.2328,0,15.153,-3.295,-5.006,-0.006,0.048,2,14,0,0.178,0,0,0.186,0.2629,0,9.122,-3.019,-6.366,-1.366,0.024,2,14,0,0.184,0,0,0.034,0.2670,0,2.772,0.332,0,0,0.370,12.000,0.000,0.000,0.000
188.0,11.944,-0.074,-4.965,0.035,0.053,2,14,0,0.389,0,0,0.092,0.2492,0,11.770,2.999,-5.328,-0.328,0.074,2,14,0,0.213,0,0,0.151,0.2490,0,11.981,-3.186,-5.309,-0.309,0.067,2,14,0,0.183,0,0,0.113,0.2537,0,15.010,0.031,-4.707,0.293,0.011,2,14,0,0.148,0,0,0.130,0.2618,0,9.091,0.096,-4.717,0.283,0.053,2,14,0,0.222,0,0,0.131,0.2643,0,15.218,3.217,-5.792,-0.792,0.003,2,14,0,0.174,0,0,0.144,0.2918,0,9.164,3.022,-5.132,-0.132,0.033,2,14,0,0.146,0,0,0.097,0.2328,0,15.167,-3.252,-4.971,0.029,0.073,2,14,0,0.179,0,0,0.158,0.2629,0,9.184,-3.025,-6.407,-1.407,0.023,2,14,0,0.188,0,0,0.052,0.2670,0,2.614,0.308,0,0,0.389,12.000,0.000,0.000,0.000
189.0,11.963,-0.011,-5.021,-0.021,0.017,2,14,0,0.153,0,0,0.030,0.2492,0,11.766,2.976,-5.385,-0.385,0.053,2,14,0,0.177,0,0,0.164,0.2490,0,12.014,-3.210,-5.347,-0.347,0.011,2,14,0,0.162,0,0,0.151,0.2537,0,15.059,0.012,-4.643,0.357,0.055,2,14,0,0.179,0,0,0.087,0.2618,0,9.116,0.130,-4.673,0.327,0.044,2,14,0,0.162,0,0,0.092,0.2643,0,15.202,3.220,-5.710,-0.710,0.051,2,14,0,0.152,0,0,0.128,0.2918,0,9.161,3.125,-5.115,-0.115,0.056,2,14,0,0.161,0,0,0.066,0.2328,0,15.133,-3.144,-4.966,0.034,0.106,2,14,0,0.181,0,0,0.062,0.2629,0,9.165,-3.033,-6.393,-1.393,0.034,2,14,0,0.245,0,0,0.036,0.2670,0,2.623,0.299,0,0,0.245,12.000,0.000,0.000,0.000
190.0,11.967,-0.015,-4.985,0.015,0.015,2,14,0,0.181,0,0,0.029,0.2492,0,11.811,2.946,-5.329,-0.329,0.095,2,14,0,0.218,0,0,0.143,0.2490,0,12.028,-3.111,-5.397,-0.397,0.075,2,14,0,0.181,0,0,0.105,0.2537,0,15.136,-0.085,-4.723,0.277,0.076,2,14,0,0.175,0,0,0.040,0.2618,0,9.136,0.133,-4.771,0.229,0.076,2,14,0,0.181,0,0,0.074,0.2643,0,15.102,3.235,-5.701,-0.701,0.088,2,14,0,0.171,0,0,0.043,0.2918,0,9.153,3.162,-5.088,-0.088,0.050,2,14,0,0.146,0,0,0.086,0.2328,0,15.120,-3.078,-4.966,0.034,0.082,2,14,0,0.181,0,0,0.066,0.2629,0,9.056,-3.170,-6.377,-1.377,0.044,2,14,0,0.181,0,0,0.143,0.2670,0,2.677,0.256,0,0,0.218,12.000,0.000,0.000,0.000
191.0,11.926,0.021,-4.983,0.017,0.028,2,14,0,0.190,0,0,0.057,0.2492,0,11.900,2.974,-5.319,-0.319,0.110,2,14,0,0.178,0,0,0.071,0.2490,0,11.987,-3.073,-5.376,-0.376,0.073,2,14,0,0.158,0,0,0.062,0.2537,0,15.230,-0.084,-4.695,0.305,0.029,2,14,0,0.176,0,0,0.130,0.2618,0,9.166,0.124,-4.800,0.200,0.066,2,14,0,0.157,0,0,0.055,0.2643,0,14.964,3.220,-5.713,-0.713,0.078,2,14,0,0.149,0,0,0.112,0.2918,0,9.166,3.165,-5.149,-0.149,0.046,2,14,0,0.169,0,0,0.097,0.2328,0,15.085,-3.025,-5.040,-0.040,0.046,2,14,0,0.161,0,0,0.101,0.2629,0,9.065,-3.185,-6.364,-1.364,0.038,2,14,0,0.152,0,0,0.153,0.2670,0,2.746,0.245,0,0,0.190,12.000,0.000,0.000,0.000
192.0,11.989,0.032,-5.012,-0.012,0.040,2,14,0,0.158,0,0,0.021,0.2492,0,12.000,3.011,-5.221,-0.221,0.087,2,14,0,0.200,0,0,0.090,0.2490,0,11.946,-3.097,-5.349,-0.349,0.065,2,14,0,0.161,0,0,0.022,0.2537,0,15.184,-0.040,-4.736,0.264,0.046,2,14,0,0.149,0,0,0.089,0.2618,0,9.273,0.120,-4.786,0.214,0.065,2,14,0,0.182,0,0,0.084,0.2643,0,14.919,3.160,-5.724,-0.724,0.024,2,14,0,0.164,0,0,0.162,0.2918,0,9.101,3.084,-5.107,-0.107,0.069,2,14,0,0.179,0,0,0.009,0.2328,0,15.007,-3.016,-4.997,0.003,0.040,2,14,0,0.204,0,0,0.129,0.2629,0,9.168,-3.176,-6.385,-1.385,0.083,2,14,0,0.161,0,0,0.130,0.2670,0,2.726,0.298,0,0,0.204,12.000,0.000,0.000,0.000
193.0,12.001,0.006,-5.034,-0.034,0.015,2,14,0,0.152,0,0,0.022,0.2492,0,12.093,3.059,-5.295,-0.295,0.053,2,14,0,0.174,0,0,0.178,0.2490,0,11.873,-3.041,-5.345,-0.345,0.053,2,14,0,0.158,0,0,0.070,0.2537,0,15.108,-0.029,-4.719,0.281,0.057,2,14,0,0.220,0,0,0.036,0.2618,0,9.341,0.142,-4.727,0.273,0.037,2,14,0,0.156,0,0,0.141,0.2643,0,14.961,3.193,-5.736,-0.736,0.060,2,14,0,0.194,0,0,0.115,0.2918,0,9.018,3.044,-5.181,-0.181,0.046,2,14,0,0.180,0,0,0.095,0.2328,0,15.048,-3.088,-4.995,0.005,0.068,2,14,0,0.182,0,0,0.046,0.2629,0,9.209,-3.102,-6.369,-1.369,0.099,2,14,0,0.172,0,0,0.089,0.2670,0,2.681,0.369,0,0,0.220,12.000,0.000,0.000,0.000
194.0,12.009,-0.052,-5.007,-0.007,0.013,2,14,0,0.187,0,0,0.069,0.2492,0,12.055,3.131,-5.334,-0.334,0.078,2,14,0,0.177,0,0,0.164,0.2490,0,11.826,-3.020,-5.291,-0.291,0.004,2,14,0,0.228,0,0,0.121,0.2537,0,15.087,-0.087,-4.760,0.240,0.039,2,14,0,0.171,0,0,0.026,0.2618,0,9.329,0.190,-4.692,0.308,0.064,2,14,0,0.188,0,0,0.130,0.2643,0,14.982,3.221,-5.682,-0.682,0.082,2,14,0,0.173,0,0,0.097,0.2918,0,9.032,3.029,-5.119,-0.119,0.023,2,14,0,0.177,0,0,0.096,0.2328,0,15.011,-3.118,-4.982,0.018,0.053,2,14,0,0.404,0,0,0.064,0.2629,0,9.224,-3.033,-6.334,-1.334,0.082,2,14,0,0.225,0,0,0.090,0.2670,0,2.709,0.380,0,0,0.404,12.000,0.000,0.000,0.000
195.0,11.976,-0.071,-5.066,-0.066,0.022,2,14,0,0.172,0,0,0.083,0.2492,0,11.902,3.152,-5.299,-0.299,0.105,2,14,0,0.177,0,0,0.110,0.2490,0,11.863,-3.029,-5.311,-0.311,0.054,2,14,0,0.151,0,0,0.086,0.2537,0,15.036,-0.131,-4.793,0.207,0.022,2,14,0,0.174,0,0,0.091,0.2618,0,9.204,0.265,-4.784,0.216,0.082,2,14,0,0.183,0,0,0.099,0.2643,0,15.103,3.198,-5.633,-0.633,0.094,2,14,0,0.181,0,0,0.026,0.2918,0,9.054,3.060,-5.071,-0.071,0.050,2,14,0,0.173,0,0,0.058,0.2328,0,15.068,-3.127,-5.024,-0.024,0.043,2,14,0,0.186,0,0,0.006,0.2629,0,9.195,-2.956,-6.373,-1.373,0.066,2,14,0,0.214,0,0,0.111,0.2670,0,2.806,0.335,0,0,0.214,12.000,0.000,0.000,0.000
196.0,11.965,-0.037,-5.019,-0.019,0.059,2,14,0,0.183,0,0,0.053,0.2492,0,11.843,3.097,-5.264,-0.264,0.072,2,14,0,0.210,0,0,0.090,0.2490,0,11.855,-3.101,-5.375,-0.375,0.068,2,14,0,0.179,0,0,0.073,0.2537,0,14.972,-0.098,-4.724,0.276,0.029,2,14,0,0.178,0,0,0.131,0.2618,0,9.155,0.245,-4.724,0.276,0.058,2,14,0,0.156,0,0,0.092,0.2643,0,15.218,3.134,-5.714,-0.714,0.057,2,14,0,0.351,0,0,0.156,0.2918,0,9.083,3.115,-5.106,-0.106,0.059,2,14,0,0.179,0,0,0.028,0.2328,0,15.009,-3.187,-5.015,-0.015,0.028,2,14,0,0.180,0,0,0.091,0.2629,0,9.130,-2.973,-6.372,-1.372,0.046,2,14,0,0.166,0,0,0.078,0.2670,0,2.765,0.290,0,0,0.351,12.000,0.000,0.000,0.000
197.0,11.926,0.047,-5.077,-0.077,0.057,2,14,0,0.365,0,0,0.064,0.2492,0,11.790,3.025,-5.337,-0.337,0.058,2,14,0,0.217,0,0,0.127,0.2490,0,11.854,-3.141,-5.405,-0.405,0.056,2,14,0,0.158,0,0,0.090,0.2537,0,15.043,-0.060,-4.753,0.247,0.070,2,14,0,0.218,0,0,0.059,0.2618,0,9.198,0.178,-4.714,0.286,0.048,2,14,0,0.225,0,0,0.014,0.2643,0,15.265,3.209,-5.721,-0.721,0.051,2,14,0,0.189,0,0,0.192,0.2918,0,9.147,3.156,-5.104,-0.104,0.040,2,14,0,0.153,0,0,0.077,0.2328,0,15.087,-3.161,-4.965,0.035,0.034,2,14,0,0.150,0,0,0.038,0.2629,0,9.077,-2.985,-6.346,-1.346,0.046,2,14,0,0.196,0,0,0.087,0.2670,0,2.656,0.337,0,0,0.365,12.000,0.000,0.000,0.000
198.0,11.908,0.068,-4.975,0.025,0.027,2,14,0,0.162,0,0,0.092,0.2492,0,11.851,2.942,-5.306,-0.306,0.068,2,14,0,0.148,0,0,0.120,0.2490,0,11.861,-3.196,-5.331,-0.331,0.061,2,14,0,0.230,0,0,0.127,0.2537,0,15.150,-0.036,-4.749,0.251,0.067,2,14,0,0.543,0,0,0.057,0.2618,0,9.186,0.083,-4.737,0.263,0.034,2,14,0,0.181,0,0,0.084,0.2643,0,15.185,3.235,-5.653,-0.653,0.097,2,14,0,0.152,0,0,0.115,0.2918,0,9.155,3.164,-5.119,-0.119,0.017,2,14,0,0.142,0,0,0.089,0.2328,0,15.137,-3.151,-4.954,0.046,0.027,2,14,0,0.168,0,0,0.068,0.2629,0,9.001,-3.015,-6.376,-1.376,0.041,2,14,0,0.179,0,0,0.140,0.2670,0,2.711,0.299,0,0,0.543,12.000,0.000,0.000,0.000
199.0,12.006,0.069,-5.017,-0.017,0.053,2,14,0,0.171,0,0,0.063,0.2492,0,11.913,2.916,-5.339,-0.339,0.070,2,14,0,0.194,0,0,0.127,0.2490,0,12.026,-3.190,-5.342,-0.342,0.085,2,14,0,0.195,0,0,0.143,0.2537,0,15.172,-0.049,-4.760,0.240,0.010,2,14,0,0.176,0,0,0.075,0.2618,0,9.189,0.051,-4.736,0.264,0.013,2,14,0,0.155,0,0,0.115,0.2643,0,15.126,3.252,-5.702,-0.702,0.105,2,14,0,0.181,0,0,0.071,0.2918,0,9.110,3.084,-5.089,-0.089,0.055,2,14,0,0.179,0,0,0.013,0.2328,0,15.152,-3.117,-5.022,-0.022,0.032,2,14,0,0.192,0,0,0.078,0.2629,0,9.037,-3.090,-6.374,-1.374,0.074,2,14,0,0.184,0,0,0.108,0.2670,0,2.820,0.282,0,0,0.195,12.000,0.000,0.000,0.000
